Date;Feed Time;Come Back to Eat;Food Type;Brand;Description;Amount(g);Left Amount(g);Total Ate Amount(g);Hungry;Love;Result;Note;Weight(kg)
2025-12-15;10:00;21:51, 00:32, 5:28, 8:51, ;Freeze-Dried;汪喵星球;小方粒 凍乾主食餐 安心雞肉餐;33.1;25.4;7.7;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-15;10:00;00:34, ;Wet;ciao;啾嚕奢華果凍杯 tsc-41 鮪魚 x2;70.0;41.6;28.4;🔺 No, not really. Ate A Little;🔺 So So;🔺 - 🔺;"";
2025-12-16;02:10;18:05, ;Kibble;柏萊富;特調無穀 全齡貓配方 鴨肉+鮭魚+豌豆;20.0;17.9;2.1;❌ No, not interested;🔺 So So;❌ - 🔺;柏萊富有加排毛粉當誘食/乾乾調整成, 早上放20, 晚上放30(不是放30, 把早上剩餘的20也加進來, 這樣晚餐量會浮動, 不好判定到底吃的量是多少);
2025-12-16;02:10;-;Wet;法麗;室內貓排毛 鮪魚佐柴魚;80.0;80.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;1:28 被咬/白天還是會叫, 22:50 叫/23:00 餓吐, 只有看到晚上九點多餵的肉泥;
2025-12-16;02:10;-;Freeze-Dried;汪喵星球;小方粒 凍乾主食餐 安心雞肉餐;10.0;10.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-16;02:10;10:39, 18:06, ;Wet;ciao;旨定濃湯罐系列 a-233 (雞肉+干貝);75.0;26.4;48.6;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-16;06:35;19:19, 20:36, 1:03, ;Kibble;柏萊富;特調無穀 全齡貓配方 鴨肉+鮭魚+豌豆;30.3;26.2;4.1;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-16;06:35;1:04, ;Kibble;奇境;澳洲野生袋鼠 + 紐西蘭 羊肺凍乾;20.0;18.8;1.2;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-16;11:20;20:37, 1:06, 6:45, ;Wet;ciao;豪華罐 a-142 鮪魚+雞肉+干貝;80.0;20.4;59.6;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-16;11:20;1:51, ;Freeze-Dried;誠實貓;鴨肉凍乾;4.2;0.0;4.2;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-16;11:20;21:37, 1:03, ;Freeze-Dried;汪喵星球;小方粒 凍乾主食餐 安心雞肉餐;10.0;9.2;0.8;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-17;06:15;20:18, 21:36, 1:31, 5:09, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.1;4.3;25.8;❌ No, not interested;🔺 So So;❌ - 🔺;21:20 撒排毛粉誘食/20:50 很躁動...感覺要咬人了;
2025-12-17;06:15;14:45, 17:50, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.2;9.4;10.8;💖 Yes, eat right away;🔺 So So;💖 - 🔺;15:50 躁動, 會一直叫/天然密碼有拿到前面給阿吉聞;
2025-12-17;10:40;5:11, ;Freeze-Dried;誠實貓;鴨肉凍乾;5.6;4.2;1.4;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-17;10:40;21:21, 5:09,;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;3.3;0.0;3.3;❌ No, not interested;💕 Love it So Much;❌ - 💕;剩屑屑;
2025-12-17;10:40;1:33, ;Wet;ciao;多樂米濃湯罐 a-112 鮪魚, 雞肉, 蟹肉;80.0;31.2;48.8;💖 Yes, eat right away;🔺 So So;💖 - 🔺;"";
2025-12-17;23:01;-;Wet;三洋食品;美食家 #31 鮪魚+oligo;70.0;70.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-17;23:01;-;Kibble;梅亞奶奶;全齡貓 鄉村鴨;20.0;20.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-17;23:01;-;Kibble;自然小貓;低碳無穀凍乾糧系列 - 海鮮全貓配方(試吃包);20.7;19.5;1.2;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;"";
2025-12-17;23:01;10:35, 14:46, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;10.0;3.3;6.7;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-17;23:01;11:13, ;Freeze-Dried;誠實貓;雞肉凍乾;2.8;0.0;2.8;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-17;23:01;10:38, 14:47, ;Wet;ciao;imc-222 果凍杯 鮪魚+雞肉+干貝 x2;70.0;29.3;40.7;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-18;00:40;20:00, 1:26, ;Freeze-Dried;誠實貓;雞肉凍乾;7.0;0.0;7.0;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-18;00:40;9:44, 14:53, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;10.0;3.1;6.9;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-18;00:40;9:45, ;Wet;ciao;近海鰹魚罐93號 (干貝味);80.0;43.5;36.5;💖 Yes, eat right away;🔺 So So;💖 - 🔺;"";
2025-12-18;00:40;-;Kibble;奇境;澳洲鮭魚 + 紐西蘭 羊肺凍乾;30.2;30.2;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-18;00:40;9:20, 10:24, ;Freeze-Dried;誠實貓;雞肉凍乾;5.5;0.0;5.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-18;00:40;17:27, 19:59, 21:19, 00:45, 5:01, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;10.0;20.0;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-18;00:40;9:44, 13:33, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;13.9;6.1;❌ No, not interested;🔺 So So;❌ - 🔺;撒汪喵排毛粉誘食;
2025-12-18;10:30;5:03, ;Wet;ciao;旨定濃湯罐系列 a-231(鮪魚+雞肉);75.0;44.8;30.2;💖 Yes, eat right away;🔺 So So;💖 - 🔺;"";
2025-12-18;10:30;-;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;3.1;3.1;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-18;15:18;1:28, ;Freeze-Dried;誠實貓;鴨肉凍乾;3.7;0.0;3.7;❌ No, not interested;💕 Love it So Much;❌ - 💕;23:40 一直叫;
2025-12-19;07:00;5:04, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;1.3;0.0;1.3;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-19;07:00;15:02, ;Freeze-Dried;誠實貓;鴨肉凍乾;4.5;3.2;1.3;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-19;07:00;22:04, ;Freeze-Dried;誠實貓;鴨肉凍乾;3.2;1.9;1.3;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-19;07:00;5:05, ;Freeze-Dried;汪喵星球;凍乾主食餐 小方粒 低敏鴨肉餐;10.0;8.9;1.1;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-19;07:00;19:57, 21:17, 23:11, 2:51, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;6.7;23.3;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-19;07:50;19:31, ;Wet;ciao;啾嚕奢華果凍杯 tsc-45 雞肉;35.0;3.0;32.0;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-19;09:55;19:59, 23:12, 5:06, ;Wet;ciao;多樂米濃湯罐 a-44 雞肉+鰹魚+干貝;80.0;25.2;54.8;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-19;23:45;14:30, ;Freeze-Dried;誠實貓;雞肉凍乾;2.4;0.0;2.4;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-19;23:45;-;Wet;銀湯匙;多樂米-鮪魚(境內版- 包裝上都是泰文) tt-mp;60.0;32.6;27.4;💖 Yes, eat right away;❌ No!!!;💖 - ❌;9:00 一直叫/13:00 回家時，阿吉一直叫/19:00 掃地機器人打掃家裡時，有點躁動;
2025-12-19;23:45;-;Freeze-Dried;汪喵星球;凍乾主食餐 小方粒 低敏鴨肉餐;10.0;10.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-19;23:45;8:31, 9:37,;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;10.0;1.3;8.7;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-19;23:45;13:10, 13:39, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;15.1;4.9;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-20;01:00;15:16, ;Freeze-Dried;誠實貓;雞肉凍乾;2.5;0.0;2.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-20;01:00;9:56, 13:58, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;10.0;0.5;9.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-20;01:00;15:15, ;Wet;ciao;旨定罐-奢華系列 a-145(柴魚片+鮪魚+雞肉);80.0;51.5;28.5;🔺 No, not really. Ate A Little;🔺 So So;🔺 - 🔺;00:00 有叫，後來給了一匙排毛粉/4:40 被輕咬;
2025-12-20;01:00;15:14, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;16.4;3.6;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-20;09:15;"19:36, 23:40, 1;16, 4:11, ";Wet;ciao;多樂米濃湯罐 a-41 雞肉+鮪魚+干貝;80.0;20.2;59.8;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-20;09:15;17:57, 1:13, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;5.2;0.0;5.2;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-20;09:15;19:35, 20:54, 23:39, 1:14, 4:09, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;9.7;20.3;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-21;00:36;11:09, ;Wet;ciao;鰹魚燒晚餐包 ic-236 (鰹魚+干貝+鰹魚高湯);50.0;29.4;20.6;💖 Yes, eat right away;🔺 So So;💖 - 🔺;白天還是會叫...但遊戲之後, 就會去吃飯, 接著就睡覺了/晚上狀況相對穩定很多;
2025-12-21;00:36;-;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;20.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-21;00:36;15:12, 17:00;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.0;2.5;12.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-21;02:05;-;Freeze-Dried;誠實貓;雞肉凍乾;2.1;0.0;2.1;💖 Yes, eat right away;❌ No!!!;💖 - ❌;"";
2025-12-21;02:05;14:54,;Freeze-Dried;誠實貓;鴨肉凍乾;3.2;0.0;3.2;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-21;10:40;-;Wet;ciao;極致濃湯餐包 ic-504 鮪魚+雞肉+干貝;30.0;9.2;20.8;💖 Yes, eat right away;❌ No!!!;💖 - ❌;"";
2025-12-21;10:40;4:56, ;Wet;axia;新金罐濃厚6號- 鮪. 蟹棒;70.0;24.8;45.2;🔺 No, not really. Ate A Little;💕 Love it So Much;🔺 - 💕;"";
2025-12-21;10:40;20:26, 23:39, 00:37, 4:54, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;9.8;20.2;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-21;10:40;23:40, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;2.5;1.4;1.1;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-22;00:39;-;Freeze-Dried;誠實貓;雞肉凍乾;1.7;1.7;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-22;00:39;-;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;20.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-22;00:39;13:37, ;Freeze-Dried;誠實貓;鴨肉凍乾;3.5;0.0;3.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-22;00:39;9:32, 11:37, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.2;10.4;4.8;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-22;00:39;11:35, ;Wet;mon petit 貓倍麗;嚴選金罐懷石鮪魚料理(嚴選吞拿魚塊);85.0;56.0;29.0;🔺 No, not really. Ate A Little;🔺 So So;🔺 - 🔺;23:40開始斷斷續續地叫, 5:30躁動, 沒有去吃飯....;
2025-12-22;07:20;18:05, ;Wet;ciao;ic-312 巧餐包 奢華干貝+鮪魚+雞肉;35.0;6.8;28.2;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-22;07:20;18:04, 23:37,;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;10.4;2.8;7.6;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-22;11:30;3:57,;Wet;ciao;多樂米濃湯罐 a-42 ( 雞肉+鮪魚+柴魚片);80.0;38.5;41.5;💖 Yes, eat right away;🔺 So So;💖 - 🔺;"";
2025-12-22;11:30;19:29, ;Freeze-Dried;誠實貓;雞肉凍乾;1.7;0.0;1.7;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-22;11:30;21:14, 00:39, 3:56,;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;10.9;19.1;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-23;00:39;-;Wet;axia;樂妙喵2號 鮪, 雞胸 mt-2;70.0;70.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-23;00:39;16:43, ;Wet;ciao;ic49 多樂米雞肉沾醬 20g x2;40.0;4.4;35.6;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-23;00:39;-;Wet;pramy 普拉;經典貓餐包 黃金鮮鮪+放山雞;70.0;70.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-23;00:39;12:36, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.2;15.5;4.7;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-23;01:45;15:45, ;Freeze-Dried;誠實貓;鴨肉凍乾;4.6;2.2;2.4;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-23;01:45;-;Freeze-Dried;誠實貓;雞肉凍乾;3.1;0.0;3.1;💖 Yes, eat right away;❌ No!!!;💖 - ❌;"";
2025-12-23;01:45;8:40, 16:41, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.1;7.6;7.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-23;02:00;12:37, ;Wet;ciao;豪華雞三味餐包 ic-532 (干貝口味);60.0;31.4;28.6;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-23;09:39;18:40, 6:07, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;7.6;2.0;5.6;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-23;09:39;23:43, ;Freeze-Dried;誠實貓;鴨肉凍乾;2.2;0.0;2.2;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-23;09:39;-;Freeze-Dried;誠實貓;雞肉凍乾;2.7;0.0;2.7;💖 Yes, eat right away;❌ No!!!;💖 - ❌;"";
2025-12-23;09:39;20:06, 21:28, 00:54, 6:06, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.2;10.3;19.9;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-23;09:40;18:41, 20:07,  21:29, 00:57, ;Wet;ciao;豪華罐 a-142 鮪魚+雞肉+干貝;80.0;18.8;61.2;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-24;00:44;16:21, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.2;8.4;6.8;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-24;00:44;-;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;20.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-24;00:44;14:13, ;Freeze-Dried;誠實貓;雞肉凍乾;2.7;0.0;2.7;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-24;00:44;10:10, ;Wet;ciao;旨定濃湯罐系列 a-233 (雞肉+干貝);75.0;44.7;30.3;💖 Yes, eat right away;🔺 So So;💖 - 🔺;00:05一直叫/有被外面的聲響影響到吃飯;
2025-12-24;03:20;15:23, ;Wet;ciao;ic-501 貓用極致濃湯肉塊餐包 - 鮪魚+雞肉+干貝;30.0;13.2;16.8;🔺 No, not really. Ate A Little;🔺 So So;🔺 - 🔺;"";
2025-12-24;08:25;-;Wet;自然小貓;無膠肉湯罐 雞肉雞湯;80.0;63.3;16.7;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;"";
2025-12-24;11:15;-;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;8.4;8.4;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-24;11:15;-;Wet;ciao;多樂米濃湯罐 a-111 鮪魚+雞肉+干貝;80.0;80.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;聞一聞, 直接撥沙;
2025-12-24;11:15;20:15, 3:04,;Wet;ciao;多樂米濃湯罐 a-44 雞肉+鰹魚+干貝;80.0;44.0;36.0;💖 Yes, eat right away;🔺 So So;💖 - 🔺;"";
2025-12-24;11:15;20:13, 21:51, 3:02,;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;7.9;22.1;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-24;15:55;5:25, ;Freeze-Dried;誠實貓;鴨肉凍乾;3.5;0.0;3.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-24;16:07;-;Wet;ciao;imc-221 果凍杯 鮪魚+雞肉 x2;70.0;39.6;30.4;💖 Yes, eat right away;❌ No!!!;💖 - ❌;"";
2025-12-25;00:50;13:35, ;Wet;axia;新金罐濃厚4號- 鮪, 雞gnt-4;70.0;43.4;26.6;💖 Yes, eat right away;🔺 So So;💖 - 🔺;"";
2025-12-25;00:50;9:35, 13:36, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.3;11.6;3.7;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-25;00:50;13:33, 16:47, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.2;14.7;5.5;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-25;06:35;19:27, ;Wet;ciao;ic-595 綜合海鮮鮪魚和鰹魚系列 - 扇貝;40.0;22.7;17.3;🔺 No, not really. Ate A Little;🔺 So So;🔺 - 🔺;"";
2025-12-25;09:55;19:26, 22:44, 4:20, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;15.8;14.2;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-25;09:55;22:46, 4:22,;Wet;ciao;a-143 豪華罐 (鮭魚+鮪魚+雞肉);80.0;25.8;54.2;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-25;09:55;00:18, ;Freeze-Dried;誠實貓;雞肉凍乾;5.2;0.0;5.2;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-25;09:55;-;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;11.6;11.6;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-26;00:50;12:18, 16:12, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;9.7;10.3;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-26;00:50;9:27, ;Wet;ciao;布丁杯 雞肉 imc-153;65.0;24.8;40.2;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;4:10 咬人;
2025-12-26;00:50;9:29, 13:59, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.1;7.2;7.9;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-26;09:36;17:55, 00:11, ;Wet;ciao;ic-313 奢華鮭魚 (鮪魚+雞肉) x3;105.0;70.7;34.3;🔺 No, not really. Ate A Little;🔺 So So;🔺 - 🔺;"";
2025-12-26;09:36;20:41, ;Freeze-Dried;誠實貓;鴨肉凍乾;3.5;0.0;3.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-26;09:36;21:24, ;Freeze-Dried;誠實貓;雞肉凍乾;1.5;0.0;1.5;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-26;09:36;22:35, 00:09, 4:11, 6:23, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;6.0;24.0;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-26;09:36;-;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;7.2;7.2;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-27;02:20;-;Wet;ciao;綜合海鮮慕斯啾嚕杯 nc-95 鰹魚;60.0;40.9;19.1;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;19:55 有點躁動, 叫想引起我的注意;
2025-12-27;02:20;11:20,;Freeze-Dried;誠實貓;雞肉凍乾;3.2;0.0;3.2;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-27;04:20;15:14,;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.2;7.1;8.1;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-27;04:20;-;Wet;ciao;啾嚕奢華果凍杯 tsc-45 雞肉;35.0;22.4;12.6;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;"";
2025-12-27;04:20;15:12, 17:29, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;14.0;6.0;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-27;09:30;22:22, 3:38, ;Wet;ciao;豪華罐 a-141 鮪魚+雞肉+頂級鮪魚;80.0;23.5;56.5;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
2025-12-27;09:30;19:35, 21:08, 22:21, 3:36, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;30.0;12.4;17.6;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-27;12:10;5:34, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;7.1;1.0;6.1;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-27;12:10;21:09, 5:37, ;Wet;mon petit 貓倍麗;嚴選金罐特選汁煮鮪魚大餐(特選吞拿魚);85.0;46.1;38.9;💖 Yes, eat right away;🔺 So So;💖 - 🔺;"";
2025-12-28;01:30;-;Wet;三洋食品;小玉傳說 御之手箱餐包 #70鮪魚;60.0;51.1;8.9;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;4:30 咬人，躁動&叫/早上到傍晚, 蠻躁動的/吃後還是一直叫, ;6.9
2025-12-28;01:30;-;Wet;銀湯匙;多樂米-鮪魚, 雞胸肉(境內版- 包裝上都是泰文) tt-mc;60.0;45.7;14.3;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;吃後還是一直叫, ;
2025-12-28;02:30;-;Freeze-Dried;誠實貓;雞肉凍乾;3.6;1.6;2.0;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;"";
2025-12-28;02:30;11:45, 15:28, 16:19,;Kibble;曙光;無穀滋養鴨肉食譜;23.2;19.2;4.0;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-28;02:30;-;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.3;20.3;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-28;02:30;-;Freeze-Dried;誠實貓;鴨肉凍乾;4.9;2.5;2.4;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;"";
2025-12-28;02:30;14:27, ;Wet;ciao;鰹魚燒晚餐包 ic-236 (鰹魚+干貝+鰹魚高湯);50.0;43.9;6.1;🔺 No, not really. Ate A Little;🔺 So So;🔺 - 🔺;"";
2025-12-28;02:30;16:21, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.2;14.8;0.4;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-28;06:30;-;Wet;自然小貓;無膠肉湯罐 雞肉佐番茄雞湯;80.0;59.2;20.8;🔺 No, not really. Ate A Little;❌ No!!!;🔺 - ❌;"";
2025-12-28;10:00;19:50, 20:51, 4:17, 8:27, ;Wet;ciao;豪華雞三味餐包 ic-533 (雞軟骨口味);60.0;15.2;44.8;🔺 No, not really. Ate A Little;💕 Love it So Much;🔺 - 💕;"";
2025-12-28;10:00;18:00, 21:22, 23:55, 00:46, 1:28, 8:26, ;Kibble;曙光;無穀滋養鴨肉食譜;30.0;16.0;14.0;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-28;12:15;-;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;14.8;14.8;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-28;12:15;20:30, ;Freeze-Dried;誠實貓;雞肉凍乾;2.3;0.0;2.3;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-28;12:15;22:25, 00:46;Freeze-Dried;誠實貓;鴨肉凍乾;3.7;0.0;3.7;❌ No, not interested;💕 Love it So Much;❌ - 💕;"";
2025-12-28;12:15;-;Wet;ciao;啾嚕雪花膏 鮪魚 cs-191;80.0;80.0;0.0;❌ No, not interested;❌ No!!!;❌ - ❌;"";
2025-12-28;12:15;4:15, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.3;15.4;4.9;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-29;02:10;15:00,;Freeze-Dried;誠實貓;雞肉凍乾;6.2;3.5;2.7;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-29;02:10;12:22, 17:18, ;Kibble;天然密碼;無穀鴨肉&火雞肉 全齡貓配方;20.0;8.6;11.4;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-29;02:10;10:49, ;Freeze-Dried;汪喵星球;凍乾主食餐 低敏鴨肉餐;15.2;12.0;3.2;❌ No, not interested;🔺 So So;❌ - 🔺;"";
2025-12-29;02:10;11:21, ;Wet;ciao;多樂米濃湯罐 11歲雞肉+鮪魚+扇貝(a-46);80.0;49.0;31.0;💖 Yes, eat right away;🔺 So So;💖 - 🔺;"";
2025-12-29;07:25;17:18,;Wet;ciao;旨定濃湯罐系列 a-232 (鰹魚+雞肉+柴魚片);75.0;30.5;44.5;💖 Yes, eat right away;💕 Love it So Much;💖 - 💕;"";
